index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
304455,403,2,2,710,1,0,0,0,6519.14
141955,276,6,11,337,1,0,0,0,3009.1785
552393,519,1,2,453,1,0,0,0,4210.6934
385433,1015,7,8,0,0,0,0,0,1.3756241
10618,663,4,1,394,1,0,0,0,3552.7715
211870,475,2,2,807,1,0,0,0,5556.3945
58265,398,3,1,517,1,0,0,0,4372.612
198505,1005,3,2,787,1,0,0,0,5347.527
409103,98,5,4,438,1,0,0,0,4355.079
615719,1055,4,6,935,1,1,0,0,7950.4565
383088,722,3,5,1654,1,1,0,0,10667.465
644344,1009,2,1,464,1,0,0,0,4559.7817
507617,533,2,10,900,1,1,0,0,8953.281
518667,776,7,1,0,0,0,0,0,-3.5270472
407691,796,4,3,612,1,0,0,0,5464.4297
147199,1081,6,1,0,0,0,0,0,1.919096
604688,391,4,1,705,1,1,0,0,6248.6353
659017,733,1,9,3540,1,0,0,0,14040.681
532686,878,3,9,885,1,1,0,1,8235.797
25232,607,7,3,0,0,0,0,0,-3.0521863
547044,807,4,3,838,1,0,0,0,7434.6445
661829,244,5,1,530,1,0,0,0,4686.822
483897,874,6,6,549,1,0,0,0,5666.2153
459644,90,2,3,956,1,0,0,0,6888.1416
464177,885,4,4,690,1,1,0,0,6922.7173
635166,461,2,7,344,1,0,0,0,3240.058
215540,700,6,3,284,1,0,0,0,2379.7742
445608,902,7,8,0,0,0,0,0,25.02787
462872,182,5,9,387,1,0,0,0,4147.81
17570,815,6,3,641,1,0,0,0,6077.402
548696,125,5,7,1217,1,0,0,1,9292.574
85142,882,2,7,883,1,1,0,0,7919.381
284473,799,2,4,810,1,1,0,0,8968.317
547488,734,6,8,298,1,0,0,0,3054.1125
246717,468,3,2,633,1,0,0,0,5142.659
75378,61,4,6,616,1,1,0,0,6346.3916
342616,591,5,3,553,1,0,0,0,4883.2344
32638,202,2,12,339,1,0,0,1,3260.833
433249,840,6,12,1204,1,0,0,0,9815.504
96141,158,4,5,497,1,1,0,0,7808.913
384550,1047,3,11,520,1,1,0,0,7112.5938
24909,366,4,1,593,1,1,0,0,6551.1187
680611,923,6,10,539,1,0,0,0,5326.3643
546647,180,3,8,908,1,1,0,1,8340.001
605947,468,7,3,0,0,0,0,0,6.6792207
244665,294,5,7,735,1,0,0,0,5862.497
602498,464,3,4,1672,1,1,0,1,14082.107
48642,912,5,8,635,1,1,0,1,6245.4062
709601,843,4,8,983,1,1,0,1,8933.926
257303,182,6,10,552,1,0,0,0,5301.921
626621,376,4,2,1095,1,0,0,0,7514.993
130720,906,3,5,1303,1,1,0,0,11565.068
365313,1097,4,1,2456,1,1,0,0,9896.076
219344,535,2,7,1024,1,1,0,1,11312.361
407875,518,3,8,460,1,1,0,1,5280.3047
597440,506,2,2,879,1,1,0,0,9089.951
98356,74,5,5,1102,1,1,0,0,9415.596
72393,193,1,9,661,1,0,0,1,5061.4463
163576,376,7,7,0,0,0,0,0,1.1708556
135264,442,3,1,440,1,1,0,0,4649.9917
31404,245,3,12,964,1,0,0,0,7669.2827
54362,262,4,3,3092,1,1,0,1,18627.795
150362,995,5,3,749,1,0,0,0,7455.455
156925,605,2,1,357,1,0,0,0,4017.497
263988,876,5,5,1119,1,0,0,0,9594.12
202808,344,2,4,1010,1,0,0,0,6630.8784
113652,570,4,12,738,1,1,0,0,6131.0674
221189,308,4,8,945,1,1,0,1,9458.939
131163,936,6,7,913,1,0,0,0,7331.9604
48609,135,3,5,440,1,1,0,0,4854.2544
14055,253,3,8,810,1,1,0,0,10515.573
452588,1070,6,6,1037,1,0,0,0,9792.985
448107,719,7,10,0,0,0,0,0,2.775564
598568,834,1,2,631,1,0,0,0,4817.627
533006,202,2,5,527,1,1,0,0,6242.501
655961,480,6,5,372,1,0,0,0,3092.4792
124557,798,5,3,952,1,1,0,0,8757.461
30719,997,6,1,421,1,0,0,0,4072.0986
264002,233,6,12,1016,1,0,0,0,9958.036
591292,455,2,7,439,1,1,0,0,6761.3804
92163,19,4,3,823,1,1,0,1,8707.765
148132,823,5,10,673,1,0,0,0,6359.6753
210847,474,6,11,770,1,0,0,0,6749.459
83102,458,4,1,601,1,1,0,0,6406.661
453786,649,7,2,0,0,0,0,0,2.5898936
262944,248,5,3,995,1,1,0,0,7787.4204
687776,260,4,1,811,1,1,0,0,6154.341
392,776,7,1,0,0,0,0,0,-3.5270472
652107,870,7,7,0,0,0,0,0,2.3133132
484784,931,4,12,458,1,0,0,0,4414.475
615513,870,4,2,834,1,1,0,1,7082.8164
680312,922,7,6,0,0,0,0,0,-4.717196
265057,768,7,9,0,0,0,0,0,-3.3956242
198946,242,6,4,455,1,0,0,1,4030.9355
589916,482,2,6,691,1,0,0,0,5711.1064
311729,639,4,5,0,0,0,1,0,7.8944325
194429,53,7,2,0,0,0,0,0,8.285363
63646,911,3,4,960,1,1,0,0,10414.814
36691,971,3,5,1017,1,1,0,0,8608.149
68089,37,3,7,738,1,0,0,0,6100.0063
365193,853,3,12,533,1,0,0,1,4569.8223
57957,829,7,5,0,0,0,0,0,-3.1832037
430347,785,5,9,442,1,0,0,0,3730.035
359932,201,1,12,605,1,1,0,0,7979.9526
59878,584,5,5,517,1,0,0,0,5438.3237
615682,254,5,9,215,1,0,0,0,2470.7808
215503,517,5,2,577,1,0,0,0,5282.0005
454536,86,6,5,549,1,0,0,0,4278.7466
292448,703,3,6,326,1,0,0,0,3200.2883
284267,767,5,10,688,1,1,0,1,6400.071
162242,332,6,4,236,1,0,0,0,1650.7845
51103,117,6,1,300,1,0,0,0,2275.0913
174245,616,3,6,728,1,0,0,0,6693.3477
304255,1087,7,9,0,0,0,0,0,-2.9272017
123722,468,3,5,534,1,1,0,0,5542.6143
607845,653,5,1,555,1,0,0,1,5428.5537
501947,813,5,10,572,1,0,0,0,4336.2983
647065,74,4,4,808,1,0,0,0,6017.1626
647809,42,6,8,955,1,0,0,0,8173.4595
52557,1051,6,6,789,1,0,0,0,6413.185
370611,373,2,11,250,1,0,0,0,3251.3992
158044,10,3,12,571,1,1,0,0,6382.966
32745,487,3,2,625,1,1,0,0,6197.7617
662256,83,4,1,324,1,0,0,0,3276.4048
599887,39,2,11,741,1,1,0,0,7311.992
209767,847,1,7,1073,1,1,0,1,9976.434
647327,335,3,6,2985,1,1,0,0,15375.97
21350,440,7,6,0,0,0,0,0,2.2418358
88344,853,5,5,1085,1,1,0,0,9337.052
625348,212,6,9,342,1,0,0,0,3360.7886
456113,657,6,9,576,1,0,0,0,4919.9585
306044,497,7,6,0,0,0,0,0,2.9950614
334494,976,7,6,0,0,0,0,0,2.541205
464707,642,7,6,0,0,0,0,0,1.6288347
437788,91,2,12,480,1,0,0,1,4100.003
406009,836,2,9,684,1,0,0,0,5266.0796
363104,991,1,6,606,1,1,0,0,7292.145
70317,240,5,3,494,1,1,0,0,5287.1626
182097,51,3,1,514,1,1,0,0,7765.9546
189454,568,4,4,316,1,0,0,1,3407.7542
609059,284,5,8,346,1,0,0,1,3722.9446
582765,828,6,3,317,1,0,0,0,2709.1611
171808,832,5,3,619,1,1,0,0,6493.721
650296,177,2,7,623,1,1,0,0,6167.095
680333,787,7,4,0,0,0,0,0,-5.0268855
432460,561,3,5,809,1,1,0,0,7260.014
339592,349,7,3,0,0,0,0,0,6.8620453
484907,629,1,5,0,0,0,1,0,-4.4704514
300412,871,2,5,377,1,0,0,0,3942.5054
582945,483,6,11,233,1,0,0,0,1708.6656
665652,209,6,1,437,1,0,0,0,3761.7302
380648,764,4,6,440,1,0,0,0,4174.3506
77624,722,5,10,0,0,1,1,0,16.04284
61355,1032,6,10,512,1,0,0,0,4951.0957
299458,1088,5,9,539,1,1,0,0,5803.6943
314414,418,1,9,673,1,1,0,0,7102.2114
308678,808,3,11,657,1,1,0,0,8456.653
55040,545,3,5,1172,1,1,0,0,12580.995
366092,442,2,12,383,1,0,0,1,3095.6094
402197,543,6,12,201,1,0,0,0,1815.057
69717,1008,5,12,0,0,0,1,1,2.4975157
498702,497,4,6,0,0,1,1,0,4.097685
501100,144,5,2,802,1,1,0,0,8297.153
283063,66,4,3,432,1,0,0,0,4703.3447
555642,580,7,5,0,0,0,0,0,-11.006052
701694,985,7,2,0,0,0,0,0,-6.245536
91111,375,2,7,739,1,0,0,1,6258.689
701248,102,2,4,842,1,0,0,0,4962.8486
561100,494,3,2,1122,1,1,0,0,8649.527
502723,265,5,11,0,0,0,1,0,-3.955065
133597,1008,1,4,844,1,1,0,0,7425.6616
458940,474,3,11,677,1,0,0,0,5767.224
444473,174,2,4,507,1,1,0,0,6269.7407
260099,251,1,3,2908,1,1,0,0,24754.717
240931,340,6,3,589,1,0,0,0,5381.8843
357559,891,7,2,0,0,0,0,0,0.23870225
705437,565,1,11,1000,1,1,0,0,9378.537
562758,40,1,7,588,1,1,0,1,5603.087
511969,509,2,4,520,1,0,0,1,4630.1763
345408,537,5,10,805,1,0,0,0,6851.077
63972,442,7,1,0,0,0,0,0,2.108011
98896,500,5,1,463,1,1,0,0,6238.2246
288478,1108,2,1,546,1,0,0,0,4154.926
394966,704,4,4,1515,1,1,0,1,13720.651
311031,998,6,4,456,1,0,0,0,4129.724
571139,529,7,12,0,0,0,0,0,1.6101679
472035,229,5,5,810,1,1,0,0,8915.388
119635,371,6,6,543,1,0,0,0,5146.1094
558541,739,1,12,1018,1,0,0,1,10192.495
259235,189,7,1,0,0,0,0,0,4.677132
517978,75,7,4,0,0,0,0,0,-4.056522
488878,362,5,5,1448,1,1,0,0,12529.537
201405,1092,5,6,1025,1,0,0,0,10237.924
476312,279,5,5,835,1,0,0,0,7604.5483
94960,40,3,1,462,1,0,0,0,4185.04
330607,538,5,2,553,1,1,0,0,4730.752
192784,410,2,7,834,1,1,0,1,9593.184
499831,704,5,11,1192,1,1,0,0,10691.868
336084,21,6,10,512,1,0,0,0,4793.123
30593,56,7,5,0,0,0,0,0,6.6593747
157205,770,4,11,839,1,1,0,0,7530.103
81279,154,2,12,895,1,1,0,0,11489.684
27667,341,2,1,555,1,0,0,0,4527.2173
487330,643,3,4,1130,1,1,0,0,9860.186
398144,683,6,1,578,1,0,0,0,5441.29
24438,784,5,10,903,1,1,0,1,8073.1055
127200,95,1,8,1273,1,1,0,0,12419.805
497792,135,6,4,594,1,0,0,0,5899.6914
233219,913,6,5,1236,1,0,0,0,8987.054
651538,923,1,3,833,1,1,0,1,9016.5625
114643,391,6,2,385,1,0,0,0,3398.4104
102450,194,5,6,390,1,0,0,0,4280.714
31505,905,3,3,861,1,0,0,0,8047.167
499294,1027,4,11,1801,1,1,0,0,13729.616
77648,124,5,4,0,0,1,1,1,-26.173454
703456,980,6,11,467,1,0,0,0,5319.927
252122,362,5,7,969,1,0,0,0,7227.076
580654,414,3,9,458,1,0,0,0,4708.6343
526637,36,5,4,1012,1,0,0,1,8296.998
529732,499,6,2,773,1,0,0,0,6135.3667
633774,655,1,3,635,1,0,0,0,5393.92
305865,183,7,1,0,0,0,0,0,5.2661195
336125,29,3,3,605,1,0,0,0,4690.846
709607,462,2,3,794,1,1,0,0,7665.6206
622400,967,4,10,1228,1,1,0,0,10706.283
367827,205,4,3,886,1,1,0,0,7029.632
368283,746,6,5,557,1,0,0,0,5890.3696
260124,336,6,5,1714,1,0,0,0,11151.732
44407,276,2,7,540,1,1,0,1,6310.8594
344571,97,2,10,725,1,1,0,1,7684.428
651126,193,4,7,762,1,0,0,1,6529.1763
403441,778,1,2,797,1,0,0,0,5809.0884
326253,275,7,8,0,0,0,0,0,-4.2496014
629468,1036,3,1,432,1,1,0,0,4851.256
348230,241,3,3,721,1,1,0,0,7275.2847
631729,732,5,2,492,1,1,0,0,4835.8003
359446,493,1,4,758,1,0,0,0,6330.7393
338892,939,3,6,521,1,1,0,0,6135.207
216535,259,6,11,1830,1,0,0,0,8674.401
140345,83,6,11,0,0,0,1,0,3.661964
484506,445,1,6,1125,1,0,0,0,8553.873
561229,841,7,3,0,0,0,0,0,-12.140389
545804,360,3,6,668,1,0,0,1,5844.8105
560956,550,7,1,0,0,0,0,0,4.961447
181820,238,2,10,1343,1,1,0,1,9861.952
52393,663,6,10,726,1,0,0,0,5610.474
103479,135,6,6,643,1,0,0,0,6714.8955
675431,244,4,6,0,0,1,1,0,2.4510827
24989,107,1,3,977,1,0,0,0,7148.621
465046,401,2,3,846,1,1,0,0,8730.568
31746,621,4,6,854,1,1,0,0,7140.136
357843,1062,2,2,544,1,0,0,0,4415.112
358777,109,6,5,657,1,0,0,0,6238.8706
324587,899,5,11,632,1,1,0,0,6753.7036
199990,245,2,4,1129,1,1,0,1,9559.572
14105,292,4,5,802,1,1,0,0,6768.0166
67570,105,7,11,0,0,0,0,0,-0.76286435
413927,221,4,6,507,1,0,0,0,4566.2383
165111,865,4,5,0,0,1,1,0,-12.026434
409365,1111,3,8,395,1,0,0,1,3856.611
445487,402,2,6,509,1,0,0,0,4643.971
531886,794,1,5,587,1,0,0,0,4129.955
551764,872,4,1,719,1,0,0,0,6213.2197
509565,1066,4,11,1161,1,1,0,0,11347.1045
372673,766,3,1,375,1,0,0,0,3174.3242
442559,583,7,11,0,0,0,0,0,-11.125657
4129,1044,5,11,936,1,1,0,0,7477.3604
313571,930,6,4,1152,1,0,0,0,6769.0747
154017,655,2,2,713,1,1,0,0,7631.1987
65056,84,5,1,1348,1,0,0,1,11503.459
370038,1000,3,8,579,1,0,0,1,6055.667
434369,676,7,11,1804,1,0,0,0,10080.828
274359,382,4,3,748,1,1,0,0,9182.826
133274,380,7,8,0,0,0,0,0,6.7669463
259907,836,4,6,793,1,1,0,0,7152.6143
601440,959,4,10,952,1,1,0,0,8779.378
436008,356,6,8,394,1,0,0,0,4759.86
241887,756,3,3,2444,1,1,0,0,17540.943
431211,9,3,10,513,1,0,0,0,4539.3535
341681,134,5,1,475,1,0,0,0,4554.13
423408,991,3,3,399,1,0,0,0,3987.4385
146905,18,1,10,947,1,1,0,0,9392.795
551965,29,1,5,560,1,0,0,0,4721.844
179093,77,4,3,694,1,1,0,0,7394.0303
121916,1017,5,11,1118,1,0,0,1,8199.186
33304,805,6,4,718,1,0,0,0,7486.36
600831,174,1,7,591,1,1,0,0,7457.702
341843,614,6,11,936,1,0,0,0,6866.4043
641796,806,2,10,430,1,0,0,1,5052.4673
524245,594,1,4,485,1,0,0,0,4159.68
261672,172,4,8,712,1,0,0,1,5259.8066
628650,65,4,3,494,1,1,0,0,5637.132
700463,790,2,6,658,1,0,0,0,5897.046
258614,687,1,4,818,1,1,0,0,10624.46
472969,543,5,10,243,1,0,0,0,2692.209
485340,1089,5,3,947,1,0,0,0,8979.238
657771,454,3,1,850,1,0,0,1,5624.726
494658,555,1,1,355,1,0,0,0,3554.646
236784,500,7,11,0,0,0,0,0,2.132122
281166,480,6,8,302,1,0,0,0,2362.9297
117089,1091,2,3,606,1,0,0,0,6202.3687
514378,686,2,11,1027,1,1,0,0,9844.863
414243,423,5,6,2253,1,0,0,1,11968.007
687843,562,4,12,3718,1,1,0,0,24079.516
682483,527,2,1,594,1,0,0,0,4956.1206
61602,394,7,2,0,0,0,0,0,2.3640873
20735,765,4,4,714,1,1,0,0,8232.636
123560,368,7,2,0,0,0,0,0,9.456578
702955,802,6,9,528,1,0,0,0,6048.4077
690030,360,1,4,914,1,1,0,0,10688.616
604172,92,7,9,0,0,0,0,0,1.9191848
315007,1008,5,4,0,0,1,1,0,-10.64887
195069,227,1,5,0,0,0,1,0,6.1886635
613663,522,2,6,582,1,0,0,0,5784.4873
163415,519,2,2,492,1,1,0,0,5798.187
233650,740,3,10,583,1,1,0,0,7262.851
444652,611,4,9,487,1,0,0,0,4068.3096
580812,249,3,8,605,1,0,0,0,5908.6245
20251,1006,6,9,675,1,0,0,0,4375.857
225173,1016,4,5,498,1,1,0,0,6015.1777
693640,708,3,4,670,1,1,0,0,7570.996
447810,962,5,4,0,0,1,1,1,8.646392
156628,1110,3,11,431,1,0,0,0,3827.4912
230580,82,1,8,779,1,0,0,1,7677.418
653956,330,7,10,0,0,0,0,0,-0.63856137
364411,345,7,9,0,0,0,0,0,6.363399
388338,635,2,6,674,1,0,0,0,5647.0425
123462,1093,2,2,732,1,0,0,0,6161.1685
548873,1067,4,10,377,1,0,0,0,4276.546
82028,1058,7,11,0,0,0,0,0,0.84004563
467237,141,6,8,501,1,0,0,0,4646.34
42305,987,3,12,814,1,0,0,1,6381.8203
169617,649,1,12,604,1,1,0,0,8047.0884
369427,290,1,5,927,1,1,0,0,9355.755
688733,555,6,10,529,1,0,0,0,4901.919
358273,251,1,2,2847,1,1,0,0,24640.252
471472,299,5,11,540,1,0,0,0,5135.827
633085,435,4,12,427,1,1,0,0,3790.3835
702206,479,3,6,1197,1,0,0,0,9375.069
224459,754,3,7,855,1,1,0,1,9758.384
350334,180,2,5,651,1,0,0,0,5452.907
36187,936,4,1,834,1,1,0,0,7633.24
212643,307,2,10,358,1,1,0,1,3680.8196
596692,768,2,1,1459,1,1,0,1,14665.5205
472737,3,5,7,704,1,1,0,1,7354.3926
113413,94,6,11,477,1,0,0,0,4646.255
2686,674,3,7,1218,1,1,0,0,9958.35
161348,985,2,1,582,1,0,0,0,4422.3945
178239,223,5,9,722,1,0,0,0,6088.734
247964,127,7,7,0,0,0,0,0,-2.1701999
64357,804,4,3,373,1,0,0,0,3949.0752
360584,913,4,12,1656,1,1,0,0,13617.237
86761,993,6,2,515,1,0,0,0,4621.937
255807,440,6,7,389,1,0,0,0,3662.7993
652065,683,3,1,858,1,1,0,0,7579.7812
209416,645,3,7,1388,1,1,0,0,11843.6
473043,561,4,1,705,1,1,0,0,6539.0166
216152,930,7,8,0,0,0,0,0,-8.285721
519377,891,6,9,1198,1,0,0,0,7785.01
72356,150,6,8,783,1,0,0,0,7453.7573
583153,331,1,1,828,1,0,0,0,5861.7617
291505,764,5,7,441,1,1,0,1,4055.5066
639812,937,1,8,483,1,0,0,1,4969.89
457516,450,2,4,1071,1,0,0,1,7826.2583
184253,901,2,11,743,1,1,0,0,8765.999
522264,871,7,8,0,0,0,0,1,1.5463983
218674,848,6,6,631,1,0,0,0,5614.546
668060,820,4,1,993,1,1,0,0,9979.382
570942,538,1,9,580,1,0,0,0,4702.2153
501565,390,5,6,964,1,0,0,0,8480.261
491635,762,4,8,421,1,1,0,1,4194.3086
608244,318,2,11,594,1,0,0,0,5895.131
245808,777,7,4,0,0,0,0,0,-4.0755863
180802,839,1,12,923,1,0,0,1,8308.61
206279,364,3,6,735,1,1,0,0,6746.6787
143919,273,7,4,0,0,0,0,0,-4.644312
386302,268,1,3,774,1,1,0,0,7661.3994
205449,783,7,3,0,0,0,0,0,-4.1335273
498802,903,5,5,972,1,1,0,0,11535.707
369711,773,3,2,769,1,0,0,0,5600.987
387969,359,1,8,752,1,0,0,0,6179.7393
477486,508,5,7,727,1,1,0,0,7544.4766
413651,428,2,5,472,1,1,0,0,5922.8506
434125,1093,2,5,852,1,1,0,0,7753.5596
285415,162,7,7,0,0,0,0,0,3.3469126
318786,521,5,3,464,1,0,0,0,4524.95
102703,320,6,7,1617,1,0,0,0,11494.874
98215,367,6,12,618,1,0,0,0,6755.6626
530893,533,2,11,968,1,1,0,0,10310.404
524006,172,2,4,835,1,0,0,0,6099.0127
218656,1079,3,1,578,1,0,0,0,6222.0024
550766,464,3,1,953,1,0,0,0,5706.1064
584510,953,2,4,701,1,0,0,1,6890.0703
576246,375,6,3,328,1,0,0,0,3612.9778
80908,560,2,3,1701,1,1,0,0,14839.291
37674,859,4,4,689,1,1,0,0,6552.1094
469877,142,6,5,430,1,0,0,0,3733.2744
211883,1106,4,4,555,1,0,0,0,4222.106
268414,535,2,1,1066,1,1,0,0,11384.62
111108,312,2,3,573,1,1,0,0,6186.3584
475954,1073,2,6,857,1,0,0,0,6271.1787
526515,763,1,6,546,1,0,0,0,5301.3535
393029,519,7,9,0,0,0,0,0,8.413231
140833,1095,5,1,548,1,1,0,0,5091.8984
410146,31,6,3,560,1,0,0,0,5506.753
637447,210,1,6,448,1,1,0,0,3894.9075
87238,375,4,1,764,1,0,0,1,6650.421
480761,480,6,8,303,1,0,0,0,2362.9297
86662,1018,2,9,1139,1,0,0,0,8519.212
307436,722,7,9,0,0,0,0,0,2.3951867
460135,969,7,5,0,0,0,0,0,-16.485048
368139,375,4,1,883,1,1,0,0,8007.388
260878,707,5,10,861,1,1,0,0,7832.415
483347,49,3,1,438,1,0,0,1,5760.9146
414827,432,2,3,1504,1,0,0,1,9455.42
47233,1026,4,8,1173,1,1,0,1,9976.484
491400,448,7,3,0,0,0,0,0,8.445838
39163,563,3,5,0,0,1,1,0,-5.2655687
261159,3,4,1,684,1,1,0,0,6214.5776
133220,563,3,4,582,1,1,0,0,5739.026
327540,662,2,2,856,1,1,0,1,9036.969
154382,1044,4,6,655,1,0,0,0,4702.1123
636034,57,2,12,719,1,0,0,1,6544.1978
480085,189,6,9,742,1,0,0,0,6982.908
344230,327,5,10,826,1,0,0,0,6936.209
125739,148,3,5,878,1,0,0,0,8108.9844
344787,330,1,4,544,1,1,0,0,5442.5107
145926,149,3,1,362,1,0,0,0,3906.1428
563720,521,3,3,305,1,0,0,0,3277.1855
592602,244,4,1,552,1,1,0,0,5579.9126
106349,665,3,3,1150,1,0,0,0,6929.764
405289,183,5,9,768,1,1,0,0,7148.6934
147455,672,4,3,2258,1,1,0,0,13420.895
299323,857,3,4,775,1,0,0,1,6049.631
17315,982,1,3,636,1,0,0,0,5853.8325
392437,1074,2,7,449,1,0,0,1,3725.4163
243433,1077,7,1,0,0,0,0,0,-0.5304695
166709,118,4,5,727,1,1,0,0,7186.6855
553788,183,4,4,546,1,1,0,0,5909.775
95792,586,4,7,1912,1,0,0,1,11062.404
426142,1102,1,7,675,1,0,0,0,6203.7676
370780,979,3,6,516,1,0,0,0,4365.8706
360581,994,5,3,388,1,0,0,0,3564.3284
184142,71,1,7,747,1,0,0,1,5735.3784
477480,1075,3,5,1251,1,1,0,0,12736.452
499951,970,3,8,421,1,0,0,0,3049.2373
448401,857,5,7,812,1,1,0,1,7373.514
332262,1076,4,9,448,1,0,0,0,3888.8032
346190,629,2,1,661,1,1,0,0,6969.029
674518,929,5,9,680,1,0,0,0,5550.266
505692,1100,2,12,485,1,0,0,1,3906.2654
633410,45,7,5,0,0,0,0,0,0.8609916
586410,895,4,10,1050,1,1,0,0,8214.8545
451743,1044,1,6,1331,1,1,0,0,11726.293
193276,37,3,4,619,1,0,0,0,5024.848
222447,721,4,4,988,1,1,0,1,11100.849
342846,744,4,3,705,1,0,0,0,5946.8345
271658,1071,3,10,694,1,0,0,0,5609.367
523845,797,2,7,414,1,1,0,0,4481.5103
627828,801,3,10,424,1,0,0,0,4683.1045
132236,543,5,6,324,1,1,0,0,4165.854
617719,823,7,3,0,0,0,0,0,6.031723
188797,663,1,4,775,1,1,0,0,8442.965
609343,506,1,12,1084,1,1,0,0,13473.365
443251,579,1,12,1533,1,0,0,1,12178.998
589185,869,7,11,0,0,0,0,0,24.026543
132865,425,4,10,437,1,0,0,1,3905.0066
550593,248,5,5,1456,1,1,0,1,12512.19
553438,699,4,2,774,1,0,0,0,6233.261
392011,95,3,6,839,1,0,0,0,6841.485
229903,996,4,10,630,1,0,0,0,5610.9844
409346,804,7,2,0,0,0,0,0,2.511957
708583,764,5,7,414,1,0,0,1,3559.2798
656851,1075,7,6,0,0,0,0,0,-0.19170314
51069,384,7,10,0,0,0,0,0,6.6661534
243322,969,1,10,614,1,0,0,0,3884.683
614428,649,2,4,450,1,0,0,0,4321.5317
330356,446,4,3,831,1,1,0,0,6841.174
633768,779,7,3,0,0,0,0,0,-3.2378316
592898,989,4,6,527,1,0,0,0,4744.136
524654,589,3,5,574,1,1,0,0,5939.442
230303,492,5,8,914,1,0,0,1,6955.8213
250999,665,4,11,1272,1,1,0,0,9138.441
431091,1070,7,7,0,0,0,0,0,1.1530814
564603,1092,7,6,0,0,0,0,0,1.136262
483475,976,5,12,759,1,0,0,0,7327.164
259700,279,6,1,876,1,0,0,0,10287.966
559172,553,3,3,489,1,0,0,0,4139.891
385851,974,4,2,1584,1,0,0,1,11010.945
548556,234,3,12,1470,1,1,0,0,15875.339
77356,639,2,3,539,1,1,0,0,6261.9546
512297,321,5,5,730,1,0,0,1,7405.854
325881,522,3,2,588,1,1,0,0,6695.198
373354,1023,3,6,627,1,0,0,0,4748.7744
601342,20,4,5,1067,1,1,0,0,9500.682
317563,562,6,3,2805,1,0,0,0,14611.046
514022,559,2,5,903,1,1,0,0,8404.277
480642,259,7,11,2878,1,0,0,0,15990.485
117428,821,3,5,0,0,1,1,0,6.7409
55786,616,1,11,1113,1,1,0,0,11255.501
510150,1077,6,4,346,1,0,0,0,2957.7507
213628,1062,2,2,454,1,0,0,0,3566.541
132181,653,6,5,371,1,0,0,0,4133.806
561048,799,1,5,802,1,0,0,0,7522.098
114167,242,3,7,262,1,0,0,0,2671.9375
557380,421,7,7,0,0,0,0,0,1.7409269
347136,507,6,1,650,1,0,0,0,6547.5557
595128,605,4,12,504,1,0,0,0,5606.4897
498642,835,1,5,807,1,1,0,0,7920.7534
564923,695,5,4,471,1,0,0,1,4618.3027
301624,658,6,4,434,1,0,0,0,3789.7734
546544,842,2,6,952,1,0,0,0,9519.324
389685,115,5,5,609,1,1,0,0,6381.3096
278094,989,4,7,576,1,0,0,0,5164.2925
242022,594,2,4,522,1,0,0,1,4815.2466
491835,87,6,8,350,1,0,0,0,3027.3408
586417,996,2,7,578,1,0,0,0,5385.03
683351,947,1,12,1836,1,0,0,1,11246.508
660269,938,6,6,814,1,0,0,0,7738.4844
132142,773,5,4,896,1,0,0,0,6812.571
648173,1114,3,1,0,0,0,1,1,-7.567541
460005,339,5,2,627,1,0,0,0,5899.128
597342,531,5,5,662,1,0,0,1,6259.346
681140,833,3,3,487,1,1,0,1,5754.5215
154263,1040,7,7,0,0,0,0,0,0.60649604
427741,1049,7,4,0,0,0,0,0,-0.015260181
28082,1041,6,6,614,1,0,0,0,6219.6543
50270,988,4,3,893,1,1,0,1,7663.9995
287928,734,3,10,504,1,1,0,0,5272.864
503346,308,6,1,712,1,0,0,0,7121.061
519596,998,1,8,528,1,0,0,1,4721.5693
9055,147,6,6,897,1,0,0,0,7765.303
47832,71,1,6,646,1,0,0,0,6282.188
433706,994,7,6,0,0,0,0,0,2.5291896
489485,622,2,3,385,1,0,0,0,3478.0737
4181,321,6,12,773,1,0,0,0,8984.552
93778,899,3,4,517,1,0,0,0,4616.267
464142,740,3,2,374,1,0,0,0,4840.8237
325657,696,5,7,929,1,0,0,1,7510.054
564984,191,7,4,0,0,0,0,0,3.8119001
388525,102,7,4,0,0,0,0,0,4.81787
196626,729,2,5,1066,1,0,0,0,8947.54
345713,791,1,11,1048,1,1,0,0,11681.72
28143,224,7,11,0,0,0,0,0,7.1611075
325725,521,2,4,543,1,1,0,0,6451.9004
353320,505,6,5,479,1,0,0,0,4623.435
209249,119,3,3,741,1,1,0,0,7456.9766
265196,814,4,5,0,0,0,1,0,-4.8075733
173866,182,2,5,460,1,1,0,0,5923.4395
48675,79,5,12,806,1,1,0,0,8714.413
604263,396,4,4,1539,1,1,0,1,14498.484
489438,26,3,4,508,1,1,0,0,6276.359
313167,99,2,6,474,1,0,0,0,4530.3228
630493,905,5,5,1381,1,0,0,0,9323.161
624827,321,2,1,0,0,0,1,1,3.1838162
43853,852,3,12,693,1,1,0,0,7474.714
308103,955,5,7,459,1,0,0,1,3893.3088
289851,384,3,2,823,1,0,0,0,6567.5317
297259,342,7,5,0,0,0,0,0,6.190281
574822,826,6,12,535,1,0,0,0,5706.3257
333086,409,4,11,555,1,1,0,0,6203.654
217945,63,2,10,464,1,0,0,1,4477.4614
